ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
161855,Baltimore Studio of Hair Design,318 N Howard St,Baltimore,MD,21201-3444,www.baltimorestudio.com/,4105391935,Maxine Sisserman,Administrator,Private for-profit,Very small,Mid East
161864,Baltimore City Community College,2901 Liberty Heights Avenue,Baltimore,MD,21215-7893,www.bccc.edu/,4104628300,Dr. Debra L. McCurdy,President,Public,Small,Mid East
161873,University of Baltimore,Charles at Mount Royal,Baltimore,MD,21201-5720,www.ubalt.edu/,4108374200,Kurt L. Schmoke,President,Public,Small,Mid East
162007,Bowie State University,14000 Jericho Park Rd,Bowie,MD,20715-9465,www.bowiestate.edu/,3018604000,Aminta H Breaux,President,Public,Medium,Mid East
162061,Capitol Technology University,11301 Springfield Rd,Laurel,MD,20708,www.captechu.edu/,3013692800,Bradford,Sims,Private nonprofit,Very small,Mid East
162104,Cecil College,One Seahawk Drive,North East,MD,21901-1900,www.cecil.edu/,4102871000,Dr. Mary Way Bolt,President,Public,Small,Mid East
162122,College of Southern Maryland,8730 Mitchell Rd,La Plata,MD,20646-0910,www.csmd.edu/,3019342251,Dr. Yolanda Wilson,President,Public,Small,Mid East
162168,Chesapeake College,1000 College Circle,Wye Mills,MD,21679-0008,https://www.chesapeake.edu/,4108225400,Dr. Clifford Coppersmith,President,Public,Small,Mid East
162210,Washington Adventist University,7600 Flower Ave,Takoma Park,MD,20912,https://www.wau.edu/,3018914000,Dr. Weymouth Spence,President,Private nonprofit,Very small,Mid East
162283,Coppin State University,2500 West North Avenue,Baltimore,MD,21216-3698,www.coppin.edu/,4109513000,Dr. Anthony L. Jenkins,President,Public,Small,Mid East
162335,Del-Mar-Va Beauty Academy,111 Milford St,Salisbury,MD,21804-6952,www.delmarvabeautyacademy.com/,4.11E+12,Carol M. Evans,President,Private for-profit,Very small,Mid East
162371,North American Trade Schools,"6901 Security Blvd, Suite 16",Baltimore,MD,21244,natradeschools.edu/,4102984844,Matt Daly,Director,Private for-profit,Very small,Mid East
162557,Frederick Community College,7932 Opossumtown Pike,Frederick,MD,21702-2964,https://www.frederick.edu/,3018462400,Dr. Annesa Cheek,President,Public,Medium,Mid East
162584,Frostburg State University,101 Braddock Road,Frostburg,MD,21532-1099,www.frostburg.edu/,3016874000,Ronald H. Nowaczyk,President,Public,Small,Mid East
162609,Garrett College,687 Mosser Road,McHenry,MD,21541,www.garrettcollege.edu/index.php,3013873000,Richard Midcap,President,Public,Very small,Mid East
162654,Goucher College,1021 Dulaney Valley Rd,Baltimore,MD,21204-2794,www.goucher.edu/,4103376000,Kent Devereaux,President,Private nonprofit,Small,Mid East
162690,Hagerstown Community College,11400 Robinwood Dr,Hagerstown,MD,21742-6514,https://www.hagerstowncc.edu/,2405002530,Dr. James Klauber,President,Public,Medium,Mid East
162706,Harford Community College,401 Thomas Run Rd,Bel Air,MD,21015-1698,www.harford.edu/,4434122000,Dr. Theresa Felder,President,Public,Medium,Mid East
162760,Hood College,401 Rosemont Ave,Frederick,MD,21701,www.hood.edu/,3016963131,Dr. Andrea E. Chapdelaine,President,Private nonprofit,Small,Mid East
162779,Howard Community College,10901 Little Patuxent Pkwy,Columbia,MD,21044-3197,www.howardcc.edu/,4435181000,Dr. Daria Willis,President,Public,Medium,Mid East
162830,Aveda Institute-Maryland,227 Archer St,Bel Air,MD,21014-3639,https://avedainstitutemd.edu/,41083808454,Clare Santiago,Chief Executive Officer,Private for-profit,Very small,Mid East
162928,Johns Hopkins University,3400 N Charles St,Baltimore,MD,21218-2688,www.jhu.edu/,4105168000,Mr. Ronald J. Daniels,President,Private nonprofit,Very large,Mid East
163028,Lincoln College of Technology-Columbia,9325 Snowden River Pky,Columbia,MD,21046,www.lincolntech.edu/campus/columbia-md,4.10E+14,Cory Hughes,Campus President,Private for-profit,Small,Mid East
163046,Loyola University Maryland,4501 N Charles St,Baltimore,MD,21210-2699,https://www.loyola.edu/,4106172000,"Terrence M. Sawyer, J.D.",President,Private nonprofit,Medium,Mid East
163204,University of Maryland Global Campus,3501 University Blvd East,Adelphi,MD,20783-8010,www.umgc.edu/,3019857000,Gregory Fowler,President,Public,Very large,Mid East
163259,"University of Maryland, Baltimore",620 West Lexington St,Baltimore,MD,21201-1627,www.umaryland.edu/,4107063100,"Bruce E. Jarrell, MD, FACS",President,Public,Medium,Mid East
163268,University of Maryland-Baltimore County,1000 Hilltop Circle,Baltimore,MD,21250,umbc.edu/,4104551000,Valerie Sheares Ashby,President,Public,Large,Mid East
163286,University of Maryland-College Park,,College Park,MD,20742,www.umd.edu/,3014051000,Darryll Pines,President,Public,Very large,Mid East
163295,Maryland Institute College of Art,1300 Mount Royal Avenue,Baltimore,MD,21217-4134,www.mica.edu/,4106699200,Samuel Hoi,President,Private nonprofit,Small,Mid East
163338,University of Maryland Eastern Shore,J.T. Williams Hall,Princess Anne,MD,21853-1299,wwwcp.umes.edu/,4106512200,"Heidi M. Anderson, Ph.D.",President,Public,Small,Mid East
163347,Fortis Institute-Towson,700 York Road,Towson,MD,21204-9840,https://www.fortis.edu/,4103375155,Tina Turk,Campus President,Private for-profit,Very small,Mid East
163408,Montgomery Beauty School,8736 Arliss St,Silver Spring,MD,20901,www.montgomerybeautyschool.com/,3.01E+11,"James Bilney, Jr",School Director,Private for-profit,Very small,Mid East
163426,Montgomery College,51 Mannakee Street,Rockville,MD,20850,www.montgomerycollege.edu/,2405675000,Dr. Jermaine F. Williams,President,Public,Large,Mid East
163453,Morgan State University,1700 East Cold Spring Lane,Baltimore,MD,21251-0001,https://www.morgan.edu/,4438853333,David Wilson,President,Public,Medium,Mid East
163462,Mount St. Mary's University,16300 Old Emmitsburg Road,Emmitsburg,MD,21727-7799,https://msmary.edu/,3014476122,Timothy E. Trainor,President,Private nonprofit,Small,Mid East
163532,Ner Israel Rabbinical College,400 Mount Wilson Ln,Baltimore,MD,21208,https://nirc.edu/,4104847200,Boruch Neuberger,President,Private nonprofit,Very small,Mid East
163541,Hair Academy,8435 Old Annapolis Rd,New Carrollton,MD,20784,www.hairacademymd.com/,3.01E+11,Kay Catlin,President,Private for-profit,Very small,Mid East
163578,Notre Dame of Maryland University,4701 N Charles St,Baltimore,MD,21210-2476,www.ndm.edu/,4104350100,Mary Lou Yam,President,Private nonprofit,Small,Mid East
163657,Prince George's Community College,301 Largo Rd,Largo,MD,20774-2199,https://www.pgcc.edu/,3015467422,Falecia D. Williams,President,Public,Large,Mid East
163815,Maryland Beauty Academy of Essex,"7930 Eastern Ave, Suite 5",Baltimore,MD,21224,www.baltimorestudio.com/,4435038630,Justin Sisserman,Administrator,Private for-profit,Very small,Mid East
163851,Salisbury University,1101 Camden Ave,Salisbury,MD,21801-6862,https://www.salisbury.edu/,4105436000,Dr. Carolyn Ringer Lepre,President,Public,Medium,Mid East
163912,St. Mary's College of Maryland,47645 College Drive,St. Mary's City,MD,20686,https://www.smcm.edu/,2408952000,Tuajuanda C. Jordan,President,Public,Small,Mid East
163976,St. John's College,60 College Ave,Annapolis,MD,21401,www.sjc.edu/,4102632371,Nora Demleitner,President,Private nonprofit,Very small,Mid East
164076,Towson University,8000 York Rd,Towson,MD,21252-0001,www.towson.edu/,4107042000,Dr. Melanie Perreault,Interim President,Public,Large,Mid East
164085,Maryland University of Integrative Health,7750 Montpelier Road,Laurel,MD,20723,www.muih.edu/,4108889048,Mr. Marc Levin,President and CEO,Private nonprofit,Very small,Mid East
164146,University System of Maryland,701 E. Pratt St.,Baltimore,MD,21201,www.usmd.edu/,3014451901,Jay Perman,Chancellor,Public,Unknown,Mid East
164155,United States Naval Academy,121 Blake Road,Annapolis,MD,21402-1300,www.usna.edu/,4102931482,"Yvette M. Davids, VADM",Superintendent,Public,Small,Unknown
164173,Stevenson University,100 Campus Circle,Owings Mills,MD,21117,www.stevenson.edu/,4104867000,Elliot Hirshman Ph.D.,President,Private nonprofit,Small,Mid East
164216,Washington College,300 Washington Ave,Chestertown,MD,21620-1438,www.washcoll.edu/,4107787700,Michael J. Sosulski,President,Private nonprofit,Very small,Mid East
164270,McDaniel College,2 College Hill,Westminster,MD,21157,www.mcdaniel.edu/,4108487000,Julia Jasken,President,Private nonprofit,Small,Mid East
164313,Wor-Wic Community College,32000 Campus Drive,Salisbury,MD,21804-7131,www.worwic.edu/,4103342800,Dr. Deborah Casey,President,Public,Small,Mid East
164368,Hult International Business School,1 Education Street,Cambridge,MA,2141,www.hult.edu/,6176191743,Matt Lilley,President,Private nonprofit,Small,New England
164447,American International College,1000 State Street,Springfield,MA,1109,www.aic.edu/,4137377000,Hubert Benitez,President,Private nonprofit,Small,New England
164465,Amherst College,Boltwood Avenue,Amherst,MA,01002-5000,www.amherst.edu/,4135422000,Michael Elliott,President,Private nonprofit,Small,New England
164492,Anna Maria College,50 Sunset Lane,Paxton,MA,01612-1198,www.annamaria.edu/,5088493300,Mary Lou Retelle,President,Private nonprofit,Small,New England
164535,Assabet Valley Regional Technical School,215 Fitchburg St,Marlborough,MA,1752,www.assabet.org/,5084859430,Ernest F. Houle,Superintendent-Director,Public,Very small,New England
164562,Assumption University,500 Salisbury St,Worcester,MA,01609-1296,https://www.assumption.edu/,5087677000,Gregory S. Weiner,President,Private nonprofit,Small,New England
164580,Babson College,231 Forest Street,Wellesley,MA,02457-0310,www.babson.edu/,7812351200,Stephen Spinelli Jr.,President,Private nonprofit,Small,New England
164599,Bancroft School of Massage Therapy,333 Shrewsbury St,Worcester,MA,1604,https://www.bancroftsmt.com/,5087577923,Steven Tankanow,President,Private for-profit,Very small,New England
164614,Boston Baptist College,950 Metropolitan Ave,Boston,MA,02136-4030,www.boston.edu/,61736435100,David Melton,President,Private nonprofit,Very small,New England
164632,Bay Path University,588 Longmeadow Street,Longmeadow,MA,1106,www.baypath.edu/,4135651000,Sandra J Doran,President,Private nonprofit,Small,New England
164641,Bay State College,31 St. James Avenue,Boston,MA,2116,,,,,Private for-profit,Unknown,New England
164739,Bentley University,175 Forest St,Waltham,MA,02452-4705,www.bentley.edu/,7818912000,Brent Chrite,President,Private nonprofit,Medium,New England
164748,Berklee College of Music,1140 Boylston St,Boston,MA,2215,www.berklee.edu/,6177472222,David Bogen,Acting President and Provost,Private nonprofit,Medium,New England
164775,Berkshire Community College,1350 West Street,Pittsfield,MA,01201-5786,www.berkshirecc.edu/,4134994660,Ellen Kennedy,President,Public,Small,New England
164845,Empire Beauty School-Boston,30 West Street,Boston,MA,2111,www.empire.edu/,8009204593,Franklin K. Schoeneman,Chairman/CEO,Private for-profit,Very small,New England
164872,Boston Architectural College,320 Newbury Street,Boston,MA,02115-2703,www.the-bac.edu/,6175850200,Mahesh Daas,President,Private nonprofit,Very small,New England
164915,Boston Graduate School of Psychoanalysis Inc,1581 Beacon Street,Brookline,MA,2446,https://www.bgsp.edu/,6172773915,Jane Snyder,President,Private nonprofit,Very small,New England
164924,Boston College,140 Commonwealth Avenue,Chestnut Hill,MA,2467,www.bc.edu/,6175528000,"William P. Leahy, S.J.",President,Private nonprofit,Large,New England
164988,Boston University,One Silber Way,Boston,MA,2215,www.bu.edu/,6173532000,Kenneth Freeman,President Ad Interim,Private nonprofit,Very large,New England
165015,Brandeis University,415 South St,Waltham,MA,02454-9110,https://www.brandeis.edu/,7817362000,Ronald D. Liebowitz,President,Private nonprofit,Medium,New England
165024,Bridgewater State University,131 Summer Street,Bridgewater,MA,2325,www.bridgew.edu/,5085311000,Fred Clark,President,Public,Medium,New England
165033,Bristol Community College,777 Elsbree St,Fall River,MA,02720-7395,www.bristolcc.edu/,7743572811,"Laura L. Douglas, PhD.",President,Public,Medium,New England
165060,Signature Healthcare Brockton Hospital School of Nursing,53 Adams Street,Brockton,MA,02302-1905,www.bhson.org/,5089417040,Jean Gouveia,Dean,Private nonprofit,Very small,New England
165112,Bunker Hill Community College,250 New Rutherford Ave,Boston,MA,02129-2925,www.bhcc.edu/,6172282000,Pam Y. Eddinger,President,Public,Medium,New England
165167,Cambridge College,500 Rutherford Avenue,Boston,MA,2129,www.cambridgecollege.edu/,6178681000,Deborah Jackson,President,Private nonprofit,Small,New England
165194,Cape Cod Community College,2240 Iyannough Rd,West Barnstable,MA,02668-1599,www.capecod.edu/,5083622131,John Cox,President,Public,Small,New England
165255,Catherine Hinds Institute of Esthetics,300 Wildwood Avenue,Woburn,MA,01801-6819,www.catherinehinds.edu/,7.82E+12,Stephanie Rucki,Director of Compliance,Private for-profit,Very small,New England
165264,Laboure College of Healthcare,303 Adams Street,Milton,MA,2186,https://www.laboure.edu/,6173223500,Lily Hsu,President,Private nonprofit,Very small,New England
165334,Clark University,950 Main St,Worcester,MA,01610-1477,www.clarku.edu/,5087937711,David Fithian,President,Private nonprofit,Small,New England
165495,Conway School of Landscape Design,88 Village Hill Road,Northampton,MA,1060,www.csld.edu/,4133694044,Kara Schnell,Finance Director,Private nonprofit,Very small,New England
165529,Curry College,1071 Blue Hill Ave,Milton,MA,02186-2395,https://www.curry.edu/,6173330500,Jay Gonzalez,President,Private nonprofit,Small,New England
165556,Lincoln Technical Institute-Somerville,5 Middlesex Ave,Somerville,MA,2145,www.lincolntech.edu/campus/somerville-ma,6.18E+14,Don Lane,Campus President,Private for-profit,Very small,New England
165574,Dean College,99 Main Street,Franklin,MA,02038-1941,www.dean.edu/,5085411900,Kenneth Elmore,President,Private nonprofit,Small,New England
165608,Diman Regional Technical Institute,1082 Davol St. 2nd floor,Fall River,MA,2720,www.dimanregional.org/lpn,5.09E+12,Brian Bentley,Superintendent-Director/Principal,Public,Very small,New England
165635,National Aviation Academy of New England,130 Baker Ave Extension,Concord,MA,1742,www.naa.edu/,7812748448,Pamela Van Sant,President/Chief Operating Officer,Private for-profit,Very small,New England
165644,Eastern Nazarene College,23 E Elm Ave,Quincy,MA,02170-2999,https://www.enc.edu/,6177453000,Rev. Dr. Colleen Derr,President,Private nonprofit,Very small,New England
165662,Emerson College,120 Boylston Street,Boston,MA,02116-4624,www.emerson.edu/,6178248500,Jay Bernhardt,President,Private nonprofit,Medium,New England
165671,Emmanuel College,400 The Fenway,Boston,MA,2115,www.emmanuel.edu/,6177359715,E. Elizabeth Ross,Acting President,Private nonprofit,Small,New England
165699,Endicott College,376 Hale Street,Beverly,MA,1915,www.endicott.edu/,9789270585,Dr. Steven DiSalvo,President,Private nonprofit,Small,New England
165750,Rob Roy Academy-Fall River,260 S Main St,Fall River,MA,02721-5330,www.rob-roy.com/,5086724751,Tracy Casey,Chief Executive Officer,Private for-profit,Very small,New England
165802,Fisher College,118 Beacon Street,Boston,MA,2116,www.fisher.edu/,6172368800,Steven Rich,President,Private nonprofit,Small,New England
165820,Fitchburg State University,160 Pearl St,Fitchburg,MA,01420-2697,www.fitchburgstate.edu/,9786653000,Dr. Richard S. Lapidus,President,Public,Medium,New England
165866,Framingham State University,100 State Street,Framingham,MA,01701-9101,www.framingham.edu/,5086201220,"Nancy S. Niemi, PhD",President,Public,Small,New England
165884,Benjamin Franklin Cummings Institute of Technology,41 Berkeley St,Boston,MA,2116,www.bfit.edu/,6174234630,Aisha Francis,President,Private nonprofit,Very small,New England
165936,Gordon College,255 Grapevine Rd,Wenham,MA,1984,www.gordon.edu/,8664646736,Dr. Michael Hammond,President,Private nonprofit,Small,New England
165945,Gordon-Conwell Theological Seminary,130 Essex St,South Hamilton,MA,1982,www.gordonconwell.edu/,9784687111,Scott W. Sunquist,President,Private nonprofit,Small,New England
165981,Greenfield Community College,One College Dr,Greenfield,MA,01301-9739,www.gcc.mass.edu/,4137751000,Dr. Michelle Schutt,President,Public,Small,New England
